[2, 2, 2, 0, 0, 4, 0, -16, 16],[False, False, False, False, False, False, False, True, False, True]
[-3, -3, -3, -3, -3, -3, -3, -3, -3],[True, False, False, True, False, False, False, False, False, False]
[2, 2, 2, -2, 2, -2, 2, -2, 2],[False, False, False, False, True, False, False, False, False, True]
[2, 2, 1, 14, 14, 4, 602, 602, 52],[False, False, False, False, False, False, False, False, True, True]
[3, 2, 3, -70, -129, -222, -203, -254, -285],[False, False, False, True, False, False, False, False, True, False]
[2, 2, -6, 10, -14, 18, -22, 26, -30],[False, False, False, False, True, False, True, False, False, False]
[4, 20, 54, 112, 200, 324, 490, 704, 972],[False, False, True, True, False, False, False, False, False, False]
[3, 2, 0, 0, 0, 0, 0, 0, 0],[True, False, False, False, False, False, False, True, False, False]
[2, 1, 1, 18, 7, 7, 738, 133, 133],[False, False, False, False, False, False, False, False, True, True]
[2, 3, 5, 8, 13, 21, 34, 55, 89],[False, False, False, False, True, False, True, False, False, False]
[1, 2, 3, 1, 1, 14, 4, -191, 54],[False, False, False, False, False, False, False, True, True, False]
[3, -4, -9, -16, -25, -36, -49, -64, -81],[False, False, True, False, True, False, False, False, False, False]
[-1, -8, -27, -64, -125, -216, -343, -512, -729],[False, True, False, True, False, False, False, False, False, False]
[2, -3, 2, -3, 2, -3, 2, -3, 2],[True, False, False, False, True, False, False, False, False, False]
[3, 2, 3, 10, 11, -6, -5, 50, 51],[False, True, False, False, False, False, True, False, False, False]
[2, 2, 1, 14, 14, 9, 74, 74, 49],[True, False, False, False, False, False, False, False, True, False]
[-5, -12, -31, -68, -129, -220, -347, -516, -733],[True, False, False, True, False, False, False, False, False, False]
[3, 2, 6, 4, 12, 8, 24, 16, 48],[False, False, False, False, True, False, True, False, False, False]
[3, 1, 3, -5, -7, 7, 19, -7, -45],[False, False, False, False, False, False, True, False, True, False]
[-1, 0, 3, 8, 15, 24, 35, 48, 63],[False, True, True, False, False, False, False, False, False, False]
[1, 1, 2, -7, -9, -6, -227, -393, 274],[False, False, False, False, False, False, True, False, False, True]
[3, 1, 2, -12, -4, -8, 48, 16, 32],[False, False, False, False, True, False, False, False, True, False]
[3, 3, 3, 16, 16, 16, 68, 68, 68],[True, False, False, False, False, False, False, False, True, False]
[1, 2, 2, 2, 2, 2, 2, 2, 2],[True, False, False, False, False, False, False, True, False, False]
[3, 1, 2, -14, 10, -18, 74, -114, 186],[False, False, False, False, True, False, False, False, True, False]
[2, 0, 4, -4, 12, -20, 44, -84, 172],[True, False, False, False, True, False, False, False, False, False]
[2, 1, 2, 4, 15, 56, 208, 607, -708],[False, False, False, False, True, False, False, False, False, True]
[1, 3, 3, 16, 25, 36, 49, 64, 81],[False, False, True, False, False, False, False, False, True, False]
[1, 1, 2, 1, 4, 1, 16, 1, 256],[False, False, False, False, False, False, False, True, False, True]
[1, 3, 1, 3, 1, 3, 1, 3, 1],[True, False, False, False, True, False, False, False, False, False]
[1, 3, 7, 13, 17, 3, -73, -307, -863],[False, False, False, False, True, False, True, False, False, False]
[-1, -10, -25, -46, -73, -106, -145, -190, -241],[True, False, True, False, False, False, False, False, False, False]
[3, 1, -5, -3, 3, 1, -5, -3, 3],[True, False, False, False, False, False, True, False, False, False]
[2, 1, -14, -12, 46, 36, -198, -160, 774],[False, True, False, False, False, False, True, False, False, False]
[3, 3, 3, 3, 3, 3, 3, 3, 3],[True, False, False, True, False, False, False, False, False, False]
[2, 1, -8, -9, -2, -3, -12, -13, -6],[False, True, False, False, False, False, True, False, False, False]
[3, 1, 1, 8, 0, 0, 28, -4, -4],[True, False, False, False, False, False, False, False, True, False]
[3, 3, 1, 39, 66, 105, 30, -6, -72],[False, False, True, False, False, False, False, False, True, False]
[3, 2, -9, -6, 27, 18, -81, -54, 243],[False, False, False, False, True, False, True, False, False, False]
[-2, -9, -28, -65, -126, -217, -344, -513, -730],[True, False, False, True, False, False, False, False, False, False]
[-2, -11, -26, -47, -74, -107, -146, -191, -242],[True, False, True, False, False, False, False, False, False, False]
[-1, 8, 23, 44, 71, 104, 143, 188, 239],[True, False, True, False, False, False, False, False, False, False]
[3, 1, 1, -19, -26, -37, -30, -38, -44],[False, False, True, False, False, False, False, False, True, False]
[1, 2, -2, -5, -5, -26, -26, -677, -677],[True, False, False, False, False, False, False, True, False, False]
[1, 1, 1, -1, -1, -1, -1, -1, -1],[True, False, False, False, False, False, False, False, False, True]
[1, 1, 1, 1, 1, 1, 1, 1, 1],[True, False, False, False, False, False, False, True, False, False]
[3, -7, 1, -9, -1, -11, -3, -13, -5],[False, True, False, False, True, False, False, False, False, False]
[1, 1, 2, 4, 8, 16, 32, 64, 128],[False, False, False, False, True, False, True, False, False, False]
[1, 1, 2, 1, 1, 10, 1, 1, 298],[True, False, False, False, False, False, False, False, False, True]
[2, 2, 1, 6, 6, 4, -6, -6, 4],[False, False, False, False, False, False, False, False, True, True]
[1, 1, 18, 32, 50, 72, 98, 128, 162],[False, False, True, False, False, False, True, False, False, False]
[-2, -10, -30, -68, -130, -222, -350, -520, -738],[False, True, False, True, False, False, False, False, False, False]
[2, 3, 3, 4, 4, 6, 6, 8, 6],[False, True, False, False, False, False, False, False, True, False]
[1, 2, 43, 76, 39, 28, 167, 264, 71],[False, False, True, False, False, False, True, False, False, False]
[3, 2, 5, 5, 5, 5, 5, 5, 5],[True, False, False, False, False, False, False, True, False, False]
[-2, -4, 0, 16, 50, 108, 196, 320, 486],[False, False, True, True, False, False, False, False, False, False]
[3, 3, 3, -31, -40, -51, 106, 136, 174],[False, False, True, False, False, False, False, False, True, False]
[2, 3, 1, 3, -10, -3, -71, -39, -382],[False, True, False, False, False, False, True, False, False, False]
[2, 1, 2, -3, -6, 9, 18, -27, -54],[False, False, False, False, False, False, True, False, False, True]
[1, 2, 2, -4, -7, -7, -19, -52, -52],[True, False, False, False, False, False, False, False, False, True]
[1, 3, 1, 0, 9, -8, 8, 73, -9],[False, False, False, False, True, False, False, False, False, True]
[2, 2, -2, -6, -30, -54, -178, -302, -926],[False, True, False, False, False, False, True, False, False, False]
[4, 16, 36, 64, 100, 144, 196, 256, 324],[True, False, True, False, False, False, False, False, False, False]
[1, 1, 3, -6, -6, -22, -76, -76, -972],[True, False, False, False, False, False, False, False, False, True]
[2, 3, -13, -17, 47, 63, -193, -257, 767],[True, False, False, False, False, False, True, False, False, False]
[3, 2, 2, -18, -8, -8, -648, -128, -128],[False, False, False, False, False, False, False, True, False, True]
[2, 3, 3, 0, 0, 0, 0, 0, 0],[False, False, False, False, False, False, False, True, False, True]
[1, 8, 21, 40, 65, 96, 133, 176, 225],[False, True, True, False, False, False, False, False, False, False]
[1, 2, 3, 1, 2, 3, 1, 2, 3],[False, False, False, False, False, False, True, False, True, False]
[3, 16, 45, 96, 175, 288, 441, 640, 891],[False, False, True, True, False, False, False, False, False, False]
[-2, -2, -2, -2, -2, -2, -2, -2, -2],[True, False, True, False, False, False, False, False, False, False]
[1, 2, 2, 1, 4, 4, 1, 16, 16],[True, False, False, False, False, False, False, False, False, True]
[1, 1, 2, 0, 3, -12, 9, -63, -405],[False, False, False, False, False, False, True, False, False, True]
[-1, -4, -9, -16, -25, -36, -49, -64, -81],[False, False, True, True, False, False, False, False, False, False]
[3, 1, -6, -2, 12, 4, -24, -8, 48],[False, False, False, False, True, False, True, False, False, False]
[2, 2, 3, 2, 5, 0, 11, -10, 33],[False, False, False, False, False, False, True, False, True, False]
[3, 3, 1, 5, 5, 5, 5, 5, 5],[True, False, False, False, False, False, False, False, True, False]
[2, 0, -4, -12, -28, -60, -124, -252, -508],[True, False, False, False, True, False, False, False, False, False]
[3, 8, 13, 18, 23, 28, 33, 38, 43],[True, False, False, False, True, False, False, False, False, False]
[1, 3, -8, -19, 35, 89, -182, -453, 901],[False, True, False, False, False, False, True, False, False, False]
[-3, -16, -45, -96, -175, -288, -441, -640, -891],[False, False, True, True, False, False, False, False, False, False]
[4, 2, -12, -44, -100, -186, -308, -472, -684],[False, True, False, True, False, False, False, False, False, False]
[1, 1, 1, 0, 0, -5, 0, 125, 25],[False, False, False, False, False, False, False, True, True, False]
[3, 1, -42, -66, -16, -12, -164, -232, 4],[False, False, True, False, False, False, True, False, False, False]
[2, 2, 3, -2, 8, -7, 18, 28, -7],[False, False, False, False, True, False, False, False, False, True]
[-4, -18, -42, -76, -120, -174, -238, -312, -396],[False, True, True, False, False, False, False, False, False, False]
[1, 1, 1, -3, -5, -7, 31, 109, 227],[False, True, False, False, False, False, False, False, False, True]
[3, -5, -17, -33, -53, -77, -105, -137, -173],[False, True, False, False, True, False, False, False, False, False]
[1, 3, 2, -18, -7, -22, 613, 58, 923],[False, True, False, False, False, False, False, False, False, True]
[0, 6, 24, 60, 120, 210, 336, 504, 720],[False, True, False, True, False, False, False, False, False, False]
[3, 2, 4, 4, 4, 4, 4, 4, 4],[True, False, False, False, False, False, False, True, False, False]
[3, 1, 1, 17, 45, 67, 13, -97, -173],[False, False, True, False, False, False, False, False, True, False]
[1, 12, 33, 64, 105, 156, 217, 288, 369],[False, True, True, False, False, False, False, False, False, False]
[-2, -8, -18, -32, -50, -72, -98, -128, -162],[True, False, True, False, False, False, False, False, False, False]
[3, 1, 3, -9, -5, -9, 15, 7, 15],[True, False, False, False, False, False, False, False, True, False]
[-5, -12, -21, -32, -45, -60, -77, -96, -117],[False, True, True, False, False, False, False, False, False, False]
[1, 3, 2, -14, -7, 72, 21, -367, -33],[False, False, False, False, False, False, True, False, True, False]
[1, 2, 2, -2, -4, -4, 4, 8, 8],[False, False, False, True, False, False, False, False, True, False]
[1, 1, 3, -5, -7, 15, 61, 131, 657],[False, True, False, False, False, False, False, False, False, True]
[1, 1, -2, -2, 1, 1, -2, -2, 1],[True, False, False, False, False, False, False, True, False, False]
[3, 3, 2, -18, -18, -8, -648, -648, -128],[False, False, False, False, False, False, True, False, False, True]
[3, 2, -7, -13, 8, 47, 23, -118, -187],[False, False, False, False, True, False, True, False, False, False]
[1, 3, 2, 1, 1, 1, 1, 1, 1],[True, False, False, False, False, False, False, False, False, True]
[3, 2, 1, -11, -6, 43, 35, -166, -183],[False, False, False, False, False, False, True, False, True, False]
[2, 3, 2, 0, 2, -4, -14, -8, -34],[False, True, False, False, False, False, False, False, True, False]
[1, 2, 2, -17, -19, -24, -86, -97, -117],[False, True, False, False, False, False, False, False, True, False]
[3, 2, 1, -7, -6, -5, 3, 2, 1],[True, False, False, False, False, False, False, False, True, False]
[-4, -4, -4, -4, -4, -4, -4, -4, -4],[True, False, False, True, False, False, False, False, False, False]
[2, 2, 2, 26, 35, 46, 179, 239, 311],[False, False, True, False, False, False, False, False, True, False]
[3, 8, 9, 0, -25, -72, -147, -256, -405],[False, False, True, True, False, False, False, False, False, False]
[3, 1, 1, 24, 6, 6, 696, 66, 66],[False, False, False, False, False, False, False, False, True, True]
[2, 2, 3, -8, -8, -12, 32, 32, 48],[False, False, True, False, False, False, False, False, True, False]
[3, 2, 2, 15, 4, 4, 615, 32, 32],[False, False, False, False, False, False, False, False, True, True]
[5, 20, 45, 80, 125, 180, 245, 320, 405],[False, False, True, True, False, False, False, False, False, False]
[3, 3, 2, -26, -31, -34, 17, 22, 23],[False, True, False, False, False, False, False, False, True, False]
[2, 2, -3, -3, -3, -3, -3, -3, -3],[True, False, False, False, False, False, False, True, False, False]
[1, 1, 1, -259, -503, -867, -595, -539, -315],[False, False, False, True, False, False, False, False, True, False]
[2, 1, 3, 12, 19, 15, -116, -329, -189],[False, True, False, False, False, False, False, False, False, True]
